hex_id,Edu_PT,Edu_Cy,Edu_Wa,Edu_Ca,Edu_To,Emp_PT,Emp_Cy,Emp_Wa,Emp_Ca,Emp_To,Hth_PT,Hth_Cy,Hth_Wa,Hth_Ca,Hth_To,HSt_PT,HSt_Cy,HSt_Wa,HSt_Ca,HSt_To,All_PT,All_Cy,All_Wa,All_Ca,All_To,Edu_PT_100,Edu_Cy_100,Edu_Wa_100,Edu_Ca_100,Edu_To_100,Emp_PT_100,Emp_Cy_100,Emp_Wa_100,Emp_Ca_100,Emp_To_100,Hth_PT_100,Hth_Cy_100,Hth_Wa_100,Hth_Ca_100,Hth_To_100,HSt_PT_100,HSt_Cy_100,HSt_Wa_100,HSt_Ca_100,HSt_To_100,All_PT_100,All_Cy_100,All_Wa_100,All_Ca_100,All_To_100
WI02831,41.67,2.0,2.0,2.0,30.88,51.39,2.0,2.0,2.0,35.07,36.99,2.0,2.0,2.0,26.48,21.55,2.0,2.0,2.0,16.81,34.29,2.0,2.0,2.0,26.38,4.0,2.0,2.0,50.0,3.0,4.0,3.0,14.0,50.0,3.0,4.0,4.0,2.0,50.0,4.0,4.0,4.0,2.0,50.0,3.0,4.0,2.0,2.0,50.0,3.0
WI02757,47.53,2.0,2.0,2.0,35.15,52.96,2.0,2.0,2.0,36.14,44.33,2.0,2.0,2.0,31.61,27.48,2.0,2.0,2.0,21.31,40.01,2.0,2.0,2.0,30.7,6.0,2.0,2.0,50.0,3.0,5.0,3.0,14.0,50.0,4.0,6.0,4.0,2.0,50.0,4.0,4.0,4.0,2.0,50.0,3.0,4.0,2.0,2.0,50.0,3.0
WI02683,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI02607,50.19,54.64,38.64,2.0,52.18,67.99,55.26,2.0,2.0,55.36,50.76,55.87,39.53,2.0,53.3,42.57,40.39,26.43,2.0,40.97,47.87,49.38,35.12,2.0,49.39,7.0,11.0,6.0,50.0,9.0,13.0,14.0,14.0,50.0,12.0,9.0,15.0,10.0,50.0,12.0,7.0,9.0,6.0,50.0,7.0,7.0,10.0,6.0,50.0,8.0
WI02527,64.79,58.22,51.49,2.0,61.15,70.6,55.61,2.0,2.0,56.82,66.01,62.68,49.11,2.0,63.67,51.95,46.41,31.55,2.0,48.75,60.33,54.04,45.17,2.0,58.22,28.0,13.0,14.0,50.0,17.0,16.0,15.0,14.0,50.0,14.0,46.0,26.0,21.0,50.0,30.0,16.0,12.0,8.0,50.0,13.0,21.0,13.0,11.0,50.0,15.0
WI02445,63.84,59.17,46.22,2.0,60.96,80.05,55.02,2.0,2.0,61.65,67.85,61.8,59.41,2.0,64.5,58.29,45.15,49.0,2.0,52.54,63.02,54.03,51.53,2.0,59.87,25.0,14.0,9.0,50.0,17.0,24.0,13.0,14.0,50.0,17.0,55.0,24.0,44.0,50.0,32.0,34.0,11.0,25.0,50.0,17.0,28.0,13.0,17.0,50.0,16.0
WI02361,64.26,59.46,56.48,2.0,61.66,69.18,54.81,2.0,2.0,55.79,59.59,61.34,47.88,2.0,60.21,50.7,44.09,37.38,2.0,47.29,59.17,53.79,50.14,2.0,57.68,26.0,15.0,20.0,50.0,18.0,14.0,12.0,14.0,50.0,12.0,24.0,23.0,19.0,50.0,23.0,15.0,10.0,12.0,50.0,12.0,19.0,12.0,15.0,50.0,14.0
WI02277,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI02195,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
WI02117,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,50.0,1.0,2.0,3.0,14.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,4.0,2.0,50.0,2.0,2.0,2.0,2.0,50.0,1.0
