hex_id,Tracc_ID,NA_ID,Time,Mode,Service,Mode_W,Service_W,Thresh_W,Revised_Score
BA00002,,10,15,Ca,MajCtr,1,38.6,1.0,3
BA00002,,1,30,Ca,MajCtr,1,38.6,1.0,1
BA00002,,4,31,Ca,MajCtr,1,38.6,1.0,1
BA00002,,2,41,Ca,MajCtr,1,38.6,1.0,1
BA00002,,9,71,Ca,MajCtr,1,38.6,1.0,1
BA00002,,11,78,Ca,MajCtr,1,38.6,1.0,0
BA00002,,7,80,Ca,MajCtr,1,38.6,1.0,0
BA00002,,8,90,Ca,MajCtr,1,38.6,1.0,0
BA00002,,6,179,Ca,MajCtr,1,38.6,1.0,0
BA00002,,3,206,Ca,MajCtr,1,38.6,1.0,0
BA00002,,5,206,Ca,MajCtr,1,38.6,1.0,0
BA00004,,10,12,Ca,MajCtr,1,38.6,1.0,3
BA00004,,1,27,Ca,MajCtr,1,38.6,1.0,1
BA00004,,4,28,Ca,MajCtr,1,38.6,1.0,1
BA00004,,2,37,Ca,MajCtr,1,38.6,1.0,1
BA00004,,9,73,Ca,MajCtr,1,38.6,1.0,1
BA00004,,11,75,Ca,MajCtr,1,38.6,1.0,1
BA00004,,7,76,Ca,MajCtr,1,38.6,1.0,1
BA00004,,8,86,Ca,MajCtr,1,38.6,1.0,0
BA00004,,6,176,Ca,MajCtr,1,38.6,1.0,0
BA00004,,3,202,Ca,MajCtr,1,38.6,1.0,0
BA00004,,5,202,Ca,MajCtr,1,38.6,1.0,0
BA00006,,10,14,Ca,MajCtr,1,38.6,1.0,3
BA00006,,1,32,Ca,MajCtr,1,38.6,1.0,1
BA00006,,4,33,Ca,MajCtr,1,38.6,1.0,1
BA00006,,2,42,Ca,MajCtr,1,38.6,1.0,1
BA00006,,9,71,Ca,MajCtr,1,38.6,1.0,1
BA00006,,11,80,Ca,MajCtr,1,38.6,1.0,0
BA00006,,7,81,Ca,MajCtr,1,38.6,1.0,0
BA00006,,8,91,Ca,MajCtr,1,38.6,1.0,0
BA00006,,6,180,Ca,MajCtr,1,38.6,1.0,0
BA00006,,3,207,Ca,MajCtr,1,38.6,1.0,0
BA00006,,5,207,Ca,MajCtr,1,38.6,1.0,0
BA00007,,1,15,Ca,MajCtr,1,38.6,1.0,3
BA00007,,4,17,Ca,MajCtr,1,38.6,1.0,2
BA00007,,10,23,Ca,MajCtr,1,38.6,1.0,2
BA00007,,2,28,Ca,MajCtr,1,38.6,1.0,1
BA00007,,11,63,Ca,MajCtr,1,38.6,1.0,1
BA00007,,7,86,Ca,MajCtr,1,38.6,1.0,0
BA00007,,9,88,Ca,MajCtr,1,38.6,1.0,0
BA00007,,8,101,Ca,MajCtr,1,38.6,1.0,0
BA00007,,6,183,Ca,MajCtr,1,38.6,1.0,0
BA00007,,3,210,Ca,MajCtr,1,38.6,1.0,0
BA00007,,5,210,Ca,MajCtr,1,38.6,1.0,0
BA00007,,1,41,Cy,MajCtr,75,38.6,1.5,11
BA00007,,4,42,Cy,MajCtr,75,38.6,1.5,11
BA00007,,10,56,Cy,MajCtr,75,38.6,1.5,7
BA00007,,2,76,Cy,MajCtr,75,38.6,1.5,4
BA00007,,1,131,Wa,MajCtr,100,38.6,2.0,0
BA00007,,4,134,Wa,MajCtr,100,38.6,2.0,0
BA00007,,10,182,Wa,MajCtr,100,38.6,2.0,0
BA00007,,2,249,Wa,MajCtr,100,38.6,2.0,0
BA00008,,1,37,Cy,MajCtr,75,38.6,1.5,13
BA00008,,4,38,Cy,MajCtr,75,38.6,1.5,12
BA00008,,10,53,Cy,MajCtr,75,38.6,1.5,8
BA00008,,2,66,Cy,MajCtr,75,38.6,1.5,5
BA00008,,1,118,Wa,MajCtr,100,38.6,2.0,0
BA00008,,4,122,Wa,MajCtr,100,38.6,2.0,0
BA00008,,10,169,Wa,MajCtr,100,38.6,2.0,0
BA00008,,2,217,Wa,MajCtr,100,38.6,2.0,0
BA00009,,10,11,Ca,MajCtr,1,38.6,1.0,3
BA00009,,1,24,Ca,MajCtr,1,38.6,1.0,2
BA00009,,4,25,Ca,MajCtr,1,38.6,1.0,2
BA00009,,2,35,Ca,MajCtr,1,38.6,1.0,1
BA00009,,11,72,Ca,MajCtr,1,38.6,1.0,1
BA00009,,9,76,Ca,MajCtr,1,38.6,1.0,1
BA00009,,7,80,Ca,MajCtr,1,38.6,1.0,0
BA00009,,8,90,Ca,MajCtr,1,38.6,1.0,0
BA00009,,6,179,Ca,MajCtr,1,38.6,1.0,0
BA00009,,3,206,Ca,MajCtr,1,38.6,1.0,0
BA00009,,5,206,Ca,MajCtr,1,38.6,1.0,0
BA00010,,10,14,Ca,MajCtr,1,38.6,1.0,3
BA00010,,1,31,Ca,MajCtr,1,38.6,1.0,1
BA00010,,4,32,Ca,MajCtr,1,38.6,1.0,1
BA00010,,2,42,Ca,MajCtr,1,38.6,1.0,1
BA00010,,9,78,Ca,MajCtr,1,38.6,1.0,0
BA00010,,11,79,Ca,MajCtr,1,38.6,1.0,0
BA00010,,7,82,Ca,MajCtr,1,38.6,1.0,0
BA00010,,8,92,Ca,MajCtr,1,38.6,1.0,0
BA00010,,6,181,Ca,MajCtr,1,38.6,1.0,0
BA00010,,3,208,Ca,MajCtr,1,38.6,1.0,0
BA00010,,5,208,Ca,MajCtr,1,38.6,1.0,0
BA00011,,10,11,Ca,MajCtr,1,38.6,1.0,4
BA00011,,1,28,Ca,MajCtr,1,38.6,1.0,1
BA00011,,4,29,Ca,MajCtr,1,38.6,1.0,1
BA00011,,2,38,Ca,MajCtr,1,38.6,1.0,1
BA00011,,9,74,Ca,MajCtr,1,38.6,1.0,1
BA00011,,11,76,Ca,MajCtr,1,38.6,1.0,1
BA00011,,7,78,Ca,MajCtr,1,38.6,1.0,0
BA00011,,8,88,Ca,MajCtr,1,38.6,1.0,0
BA00011,,6,177,Ca,MajCtr,1,38.6,1.0,0
BA00011,,3,203,Ca,MajCtr,1,38.6,1.0,0
BA00011,,5,204,Ca,MajCtr,1,38.6,1.0,0
BA00013,,10,12,Ca,MajCtr,1,38.6,1.0,3
BA00013,,1,33,Ca,MajCtr,1,38.6,1.0,1
BA00013,,4,34,Ca,MajCtr,1,38.6,1.0,1
BA00013,,2,44,Ca,MajCtr,1,38.6,1.0,1
BA00013,,9,72,Ca,MajCtr,1,38.6,1.0,1
BA00013,,11,81,Ca,MajCtr,1,38.6,1.0,0
BA00013,,7,82,Ca,MajCtr,1,38.6,1.0,0
BA00013,,8,92,Ca,MajCtr,1,38.6,1.0,0
BA00013,,6,181,Ca,MajCtr,1,38.6,1.0,0
BA00013,,3,208,Ca,MajCtr,1,38.6,1.0,0
BA00013,,5,208,Ca,MajCtr,1,38.6,1.0,0
BA00014,,1,9,Ca,MajCtr,1,38.6,1.0,4
BA00014,,4,10,Ca,MajCtr,1,38.6,1.0,4
BA00014,,10,20,Ca,MajCtr,1,38.6,1.0,2
BA00014,,2,24,Ca,MajCtr,1,38.6,1.0,2
BA00014,,11,54,Ca,MajCtr,1,38.6,1.0,1
BA00014,,7,86,Ca,MajCtr,1,38.6,1.0,0
BA00014,,9,89,Ca,MajCtr,1,38.6,1.0,0
BA00014,,8,102,Ca,MajCtr,1,38.6,1.0,0
BA00014,,6,183,Ca,MajCtr,1,38.6,1.0,0
BA00014,,3,209,Ca,MajCtr,1,38.6,1.0,0
BA00014,,5,210,Ca,MajCtr,1,38.6,1.0,0
BA00015,,1,12,Ca,MajCtr,1,38.6,1.0,3
BA00015,,4,13,Ca,MajCtr,1,38.6,1.0,3
BA00015,,10,20,Ca,MajCtr,1,38.6,1.0,2
BA00015,,2,27,Ca,MajCtr,1,38.6,1.0,1
BA00015,,11,57,Ca,MajCtr,1,38.6,1.0,1
BA00015,,7,89,Ca,MajCtr,1,38.6,1.0,0
BA00015,,9,90,Ca,MajCtr,1,38.6,1.0,0
BA00015,,8,104,Ca,MajCtr,1,38.6,1.0,0
BA00015,,6,186,Ca,MajCtr,1,38.6,1.0,0
BA00015,,3,213,Ca,MajCtr,1,38.6,1.0,0
BA00015,,5,213,Ca,MajCtr,1,38.6,1.0,0
BA00015,,1,34,Cy,MajCtr,75,38.6,1.5,15
BA00015,,4,35,Cy,MajCtr,75,38.6,1.5,14
BA00015,,10,56,Cy,MajCtr,75,38.6,1.5,7
BA00015,,2,63,Cy,MajCtr,75,38.6,1.5,6
BA00015,,1,107,Wa,MajCtr,100,38.6,2.0,0
BA00015,,4,110,Wa,MajCtr,100,38.6,2.0,0
BA00015,,10,180,Wa,MajCtr,100,38.6,2.0,0
BA00015,,2,206,Wa,MajCtr,100,38.6,2.0,0
BA00016,,10,14,Ca,MajCtr,1,38.6,1.0,3
BA00016,,1,26,Ca,MajCtr,1,38.6,1.0,1
BA00016,,4,27,Ca,MajCtr,1,38.6,1.0,1
BA00016,,2,37,Ca,MajCtr,1,38.6,1.0,1
BA00016,,11,74,Ca,MajCtr,1,38.6,1.0,1
BA00016,,9,78,Ca,MajCtr,1,38.6,1.0,0
BA00016,,7,82,Ca,MajCtr,1,38.6,1.0,0
BA00016,,8,92,Ca,MajCtr,1,38.6,1.0,0
BA00016,,6,181,Ca,MajCtr,1,38.6,1.0,0
BA00016,,3,208,Ca,MajCtr,1,38.6,1.0,0
BA00016,,5,208,Ca,MajCtr,1,38.6,1.0,0
BA00017,,10,11,Ca,MajCtr,1,38.6,1.0,3
BA00017,,1,27,Ca,MajCtr,1,38.6,1.0,1
BA00017,,4,28,Ca,MajCtr,1,38.6,1.0,1
BA00017,,2,38,Ca,MajCtr,1,38.6,1.0,1
BA00017,,11,75,Ca,MajCtr,1,38.6,1.0,1
BA00017,,9,78,Ca,MajCtr,1,38.6,1.0,0
BA00017,,7,81,Ca,MajCtr,1,38.6,1.0,0
BA00017,,8,91,Ca,MajCtr,1,38.6,1.0,0
BA00017,,6,181,Ca,MajCtr,1,38.6,1.0,0
BA00017,,3,207,Ca,MajCtr,1,38.6,1.0,0
BA00017,,5,208,Ca,MajCtr,1,38.6,1.0,0
BA00018,,10,11,Ca,MajCtr,1,38.6,1.0,3
BA00018,,1,29,Ca,MajCtr,1,38.6,1.0,1
BA00018,,4,31,Ca,MajCtr,1,38.6,1.0,1
BA00018,,2,40,Ca,MajCtr,1,38.6,1.0,1
BA00018,,9,75,Ca,MajCtr,1,38.6,1.0,1
BA00018,,11,77,Ca,MajCtr,1,38.6,1.0,1
BA00018,,7,79,Ca,MajCtr,1,38.6,1.0,0
BA00018,,8,89,Ca,MajCtr,1,38.6,1.0,0
BA00018,,6,178,Ca,MajCtr,1,38.6,1.0,0
BA00018,,3,205,Ca,MajCtr,1,38.6,1.0,0
BA00018,,5,205,Ca,MajCtr,1,38.6,1.0,0
BA00019,,10,13,Ca,MajCtr,1,38.6,1.0,3
BA00019,,1,36,Ca,MajCtr,1,38.6,1.0,1
BA00019,,4,38,Ca,MajCtr,1,38.6,1.0,1
BA00019,,2,47,Ca,MajCtr,1,38.6,1.0,1
BA00019,,9,79,Ca,MajCtr,1,38.6,1.0,0
BA00019,,11,84,Ca,MajCtr,1,38.6,1.0,0
BA00019,,7,86,Ca,MajCtr,1,38.6,1.0,0
BA00019,,8,96,Ca,MajCtr,1,38.6,1.0,0
BA00019,,6,186,Ca,MajCtr,1,38.6,1.0,0
BA00019,,3,212,Ca,MajCtr,1,38.6,1.0,0
BA00019,,5,212,Ca,MajCtr,1,38.6,1.0,0
BA00020,,10,14,Ca,MajCtr,1,38.6,1.0,3
BA00020,,1,38,Ca,MajCtr,1,38.6,1.0,1
BA00020,,4,39,Ca,MajCtr,1,38.6,1.0,1
BA00020,,2,49,Ca,MajCtr,1,38.6,1.0,1
BA00020,,9,76,Ca,MajCtr,1,38.6,1.0,1
BA00020,,11,85,Ca,MajCtr,1,38.6,1.0,0
BA00020,,7,87,Ca,MajCtr,1,38.6,1.0,0
BA00020,,8,97,Ca,MajCtr,1,38.6,1.0,0
BA00020,,6,186,Ca,MajCtr,1,38.6,1.0,0
BA00020,,3,213,Ca,MajCtr,1,38.6,1.0,0
BA00020,,5,213,Ca,MajCtr,1,38.6,1.0,0
BA00020,,10,28,Cy,MajCtr,75,38.6,1.5,19
BA00020,,1,104,Cy,MajCtr,75,38.6,1.5,3
BA00020,,4,105,Cy,MajCtr,75,38.6,1.5,3
BA00020,,2,132,Cy,MajCtr,75,38.6,1.5,0
BA00020,10,,56,PT,MajCtr,50,38.6,1.1,23
BA00020,1,,101,PT,MajCtr,50,38.6,1.1,12
BA00020,4,,101,PT,MajCtr,50,38.6,1.1,12
BA00020,9,,102,PT,MajCtr,50,38.6,1.1,12
BA00020,,10,93,Wa,MajCtr,100,38.6,2.0,0
BA00020,,1,332,Wa,MajCtr,100,38.6,2.0,0
BA00020,,4,335,Wa,MajCtr,100,38.6,2.0,0
BA00020,,2,428,Wa,MajCtr,100,38.6,2.0,0
BA00021,,1,12,Ca,MajCtr,1,38.6,1.0,3
BA00021,,4,13,Ca,MajCtr,1,38.6,1.0,3
BA00021,,10,19,Ca,MajCtr,1,38.6,1.0,2
BA00021,,2,27,Ca,MajCtr,1,38.6,1.0,1
BA00021,,11,57,Ca,MajCtr,1,38.6,1.0,1
BA00021,,7,88,Ca,MajCtr,1,38.6,1.0,0
BA00021,,9,90,Ca,MajCtr,1,38.6,1.0,0
BA00021,,8,103,Ca,MajCtr,1,38.6,1.0,0
BA00021,,6,186,Ca,MajCtr,1,38.6,1.0,0
BA00021,,3,212,Ca,MajCtr,1,38.6,1.0,0
BA00021,,5,213,Ca,MajCtr,1,38.6,1.0,0
BA00021,,1,34,Cy,MajCtr,75,38.6,1.5,15
BA00021,,4,35,Cy,MajCtr,75,38.6,1.5,14
BA00021,,10,53,Cy,MajCtr,75,38.6,1.5,7
BA00021,,2,69,Cy,MajCtr,75,38.6,1.5,5
BA00021,10,,35,PT,MajCtr,50,38.6,1.1,39
BA00021,4,,49,PT,MajCtr,50,38.6,1.1,27
BA00021,1,,50,PT,MajCtr,50,38.6,1.1,26
BA00021,11,,78,PT,MajCtr,50,38.6,1.1,16
BA00021,9,,81,PT,MajCtr,50,38.6,1.1,15
BA00021,6,,83,PT,MajCtr,50,38.6,1.1,15
BA00021,5,,97,PT,MajCtr,50,38.6,1.1,13
BA00021,3,,99,PT,MajCtr,50,38.6,1.1,12
BA00021,2,,109,PT,MajCtr,50,38.6,1.1,11
BA00021,,1,107,Wa,MajCtr,100,38.6,2.0,0
BA00021,,4,110,Wa,MajCtr,100,38.6,2.0,0
BA00021,,10,171,Wa,MajCtr,100,38.6,2.0,0
BA00021,,2,225,Wa,MajCtr,100,38.6,2.0,0
BA00022,,1,14,Ca,MajCtr,1,38.6,1.0,3
BA00022,,4,15,Ca,MajCtr,1,38.6,1.0,3
BA00022,,10,19,Ca,MajCtr,1,38.6,1.0,2
BA00022,,2,29,Ca,MajCtr,1,38.6,1.0,1
BA00022,,11,59,Ca,MajCtr,1,38.6,1.0,1
BA00022,,9,89,Ca,MajCtr,1,38.6,1.0,0
BA00022,,7,89,Ca,MajCtr,1,38.6,1.0,0
BA00022,,8,102,Ca,MajCtr,1,38.6,1.0,0
BA00022,,6,186,Ca,MajCtr,1,38.6,1.0,0
BA00022,,3,213,Ca,MajCtr,1,38.6,1.0,0
BA00022,,5,213,Ca,MajCtr,1,38.6,1.0,0
BA00022,,1,41,Cy,MajCtr,75,38.6,1.5,11
BA00022,,4,42,Cy,MajCtr,75,38.6,1.5,11
BA00022,,10,49,Cy,MajCtr,75,38.6,1.5,8
BA00022,,2,73,Cy,MajCtr,75,38.6,1.5,5
BA00022,10,,20,PT,MajCtr,50,38.6,1.1,72
BA00022,1,,35,PT,MajCtr,50,38.6,1.1,39
BA00022,4,,36,PT,MajCtr,50,38.6,1.1,38
BA00022,11,,63,PT,MajCtr,50,38.6,1.1,20
BA00022,9,,66,PT,MajCtr,50,38.6,1.1,19
BA00022,6,,68,PT,MajCtr,50,38.6,1.1,19
BA00022,5,,82,PT,MajCtr,50,38.6,1.1,15
BA00022,8,,83,PT,MajCtr,50,38.6,1.1,15
BA00022,3,,84,PT,MajCtr,50,38.6,1.1,15
BA00022,7,,85,PT,MajCtr,50,38.6,1.1,15
BA00022,2,,93,PT,MajCtr,50,38.6,1.1,13
BA00022,,1,131,Wa,MajCtr,100,38.6,2.0,0
BA00022,,4,135,Wa,MajCtr,100,38.6,2.0,0
BA00022,,10,156,Wa,MajCtr,100,38.6,2.0,0
BA00022,,2,237,Wa,MajCtr,100,38.6,2.0,0
BA00023,,10,17,Ca,MajCtr,1,38.6,1.0,2
BA00023,,1,20,Ca,MajCtr,1,38.6,1.0,2
BA00023,,4,21,Ca,MajCtr,1,38.6,1.0,2
BA00023,,2,33,Ca,MajCtr,1,38.6,1.0,1
BA00023,,11,67,Ca,MajCtr,1,38.6,1.0,1
BA00023,,9,82,Ca,MajCtr,1,38.6,1.0,0
BA00023,,7,86,Ca,MajCtr,1,38.6,1.0,0
BA00023,,8,96,Ca,MajCtr,1,38.6,1.0,0
BA00023,,6,185,Ca,MajCtr,1,38.6,1.0,0
BA00023,,3,212,Ca,MajCtr,1,38.6,1.0,0
BA00023,,5,212,Ca,MajCtr,1,38.6,1.0,0
BA00023,,10,47,Cy,MajCtr,75,38.6,1.5,9
BA00023,,1,49,Cy,MajCtr,75,38.6,1.5,8
BA00023,,4,50,Cy,MajCtr,75,38.6,1.5,8
BA00023,,2,78,Cy,MajCtr,75,38.6,1.5,4
BA00023,10,,50,PT,MajCtr,50,38.6,1.1,26
BA00023,1,,100,PT,MajCtr,50,38.6,1.1,12
BA00023,4,,101,PT,MajCtr,50,38.6,1.1,12
BA00023,,10,148,Wa,MajCtr,100,38.6,2.0,0
BA00023,,1,159,Wa,MajCtr,100,38.6,2.0,0
BA00023,,4,162,Wa,MajCtr,100,38.6,2.0,0
BA00023,,2,255,Wa,MajCtr,100,38.6,2.0,0
BA00025,,10,10,Ca,MajCtr,1,38.6,1.0,4
BA00025,,1,25,Ca,MajCtr,1,38.6,1.0,2
BA00025,,4,27,Ca,MajCtr,1,38.6,1.0,1
BA00025,,2,36,Ca,MajCtr,1,38.6,1.0,1
BA00025,,11,73,Ca,MajCtr,1,38.6,1.0,1
BA00025,,9,78,Ca,MajCtr,1,38.6,1.0,0
BA00025,,7,81,Ca,MajCtr,1,38.6,1.0,0
BA00025,,8,91,Ca,MajCtr,1,38.6,1.0,0
BA00025,,6,180,Ca,MajCtr,1,38.6,1.0,0
BA00025,,3,207,Ca,MajCtr,1,38.6,1.0,0
BA00025,,5,207,Ca,MajCtr,1,38.6,1.0,0
BA00026,,10,12,Ca,MajCtr,1,38.6,1.0,3
BA00026,,1,28,Ca,MajCtr,1,38.6,1.0,1
BA00026,,4,30,Ca,MajCtr,1,38.6,1.0,1
BA00026,,2,39,Ca,MajCtr,1,38.6,1.0,1
BA00026,,11,76,Ca,MajCtr,1,38.6,1.0,1
BA00026,,9,77,Ca,MajCtr,1,38.6,1.0,1
BA00026,,7,80,Ca,MajCtr,1,38.6,1.0,0
BA00026,,8,90,Ca,MajCtr,1,38.6,1.0,0
BA00026,,6,180,Ca,MajCtr,1,38.6,1.0,0
BA00026,,3,206,Ca,MajCtr,1,38.6,1.0,0
BA00026,,5,206,Ca,MajCtr,1,38.6,1.0,0
BA00027,,10,10,Ca,MajCtr,1,38.6,1.0,4
BA00027,,1,29,Ca,MajCtr,1,38.6,1.0,1
BA00027,,4,30,Ca,MajCtr,1,38.6,1.0,1
BA00027,,2,39,Ca,MajCtr,1,38.6,1.0,1
BA00027,,9,75,Ca,MajCtr,1,38.6,1.0,1
BA00027,,11,77,Ca,MajCtr,1,38.6,1.0,1
BA00027,,7,79,Ca,MajCtr,1,38.6,1.0,0
BA00027,,8,89,Ca,MajCtr,1,38.6,1.0,0
BA00027,,6,178,Ca,MajCtr,1,38.6,1.0,0
BA00027,,3,205,Ca,MajCtr,1,38.6,1.0,0
BA00027,,5,205,Ca,MajCtr,1,38.6,1.0,0
BA00028,,10,16,Ca,MajCtr,1,38.6,1.0,2
BA00028,,1,40,Ca,MajCtr,1,38.6,1.0,1
BA00028,,4,41,Ca,MajCtr,1,38.6,1.0,1
BA00028,,2,50,Ca,MajCtr,1,38.6,1.0,1
BA00028,,9,82,Ca,MajCtr,1,38.6,1.0,0
BA00028,,11,87,Ca,MajCtr,1,38.6,1.0,0
BA00028,,7,89,Ca,MajCtr,1,38.6,1.0,0
BA00028,,8,99,Ca,MajCtr,1,38.6,1.0,0
BA00028,,6,189,Ca,MajCtr,1,38.6,1.0,0
BA00028,,3,215,Ca,MajCtr,1,38.6,1.0,0
BA00028,,5,215,Ca,MajCtr,1,38.6,1.0,0
BA00029,,10,11,Ca,MajCtr,1,38.6,1.0,4
BA00029,,1,35,Ca,MajCtr,1,38.6,1.0,1
BA00029,,4,36,Ca,MajCtr,1,38.6,1.0,1
BA00029,,2,45,Ca,MajCtr,1,38.6,1.0,1
BA00029,,9,73,Ca,MajCtr,1,38.6,1.0,1
BA00029,,11,82,Ca,MajCtr,1,38.6,1.0,0
BA00029,,7,84,Ca,MajCtr,1,38.6,1.0,0
BA00029,,8,94,Ca,MajCtr,1,38.6,1.0,0
BA00029,,6,183,Ca,MajCtr,1,38.6,1.0,0
BA00029,,3,210,Ca,MajCtr,1,38.6,1.0,0
BA00029,,5,210,Ca,MajCtr,1,38.6,1.0,0
BA00029,,10,26,Cy,MajCtr,75,38.6,1.5,22
BA00029,,1,101,Cy,MajCtr,75,38.6,1.5,3
BA00029,,4,102,Cy,MajCtr,75,38.6,1.5,3
BA00029,,2,130,Cy,MajCtr,75,38.6,1.5,0
BA00029,10,,49,PT,MajCtr,50,38.6,1.1,26
BA00029,1,,94,PT,MajCtr,50,38.6,1.1,13
BA00029,4,,95,PT,MajCtr,50,38.6,1.1,13
BA00029,9,,95,PT,MajCtr,50,38.6,1.1,13
BA00029,,10,85,Wa,MajCtr,100,38.6,2.0,1
BA00029,,1,324,Wa,MajCtr,100,38.6,2.0,0
BA00029,,4,327,Wa,MajCtr,100,38.6,2.0,0
BA00029,,2,420,Wa,MajCtr,100,38.6,2.0,0
BA00030,,10,12,Ca,MajCtr,1,38.6,1.0,3
BA00030,,1,38,Ca,MajCtr,1,38.6,1.0,1
BA00030,,4,39,Ca,MajCtr,1,38.6,1.0,1
BA00030,,2,49,Ca,MajCtr,1,38.6,1.0,1
BA00030,,9,69,Ca,MajCtr,1,38.6,1.0,1
BA00030,,11,83,Ca,MajCtr,1,38.6,1.0,0
BA00030,,7,85,Ca,MajCtr,1,38.6,1.0,0
BA00030,,8,95,Ca,MajCtr,1,38.6,1.0,0
BA00030,,6,184,Ca,MajCtr,1,38.6,1.0,0
BA00030,,3,211,Ca,MajCtr,1,38.6,1.0,0
BA00030,,5,211,Ca,MajCtr,1,38.6,1.0,0
BA00031,,1,11,Ca,MajCtr,1,38.6,1.0,3
BA00031,,4,12,Ca,MajCtr,1,38.6,1.0,3
BA00031,,10,20,Ca,MajCtr,1,38.6,1.0,2
BA00031,,2,26,Ca,MajCtr,1,38.6,1.0,1
BA00031,,11,57,Ca,MajCtr,1,38.6,1.0,1
BA00031,,7,88,Ca,MajCtr,1,38.6,1.0,0
BA00031,,9,91,Ca,MajCtr,1,38.6,1.0,0
BA00031,,8,104,Ca,MajCtr,1,38.6,1.0,0
BA00031,,6,185,Ca,MajCtr,1,38.6,1.0,0
BA00031,,3,212,Ca,MajCtr,1,38.6,1.0,0
BA00031,,5,212,Ca,MajCtr,1,38.6,1.0,0
BA00031,,1,31,Cy,MajCtr,75,38.6,1.5,17
BA00031,,4,32,Cy,MajCtr,75,38.6,1.5,16
BA00031,,10,56,Cy,MajCtr,75,38.6,1.5,7
BA00031,,2,66,Cy,MajCtr,75,38.6,1.5,5
BA00031,4,,59,PT,MajCtr,50,38.6,1.1,22
BA00031,10,,63,PT,MajCtr,50,38.6,1.1,20
BA00031,1,,63,PT,MajCtr,50,38.6,1.1,20
BA00031,2,,110,PT,MajCtr,50,38.6,1.1,11
BA00031,,1,96,Wa,MajCtr,100,38.6,2.0,0
BA00031,,4,99,Wa,MajCtr,100,38.6,2.0,0
BA00031,,10,182,Wa,MajCtr,100,38.6,2.0,0
BA00031,,2,214,Wa,MajCtr,100,38.6,2.0,0
BA00032,,1,13,Ca,MajCtr,1,38.6,1.0,3
BA00032,,4,14,Ca,MajCtr,1,38.6,1.0,3
BA00032,,10,18,Ca,MajCtr,1,38.6,1.0,2
BA00032,,2,27,Ca,MajCtr,1,38.6,1.0,1
BA00032,,11,58,Ca,MajCtr,1,38.6,1.0,1
BA00032,,9,89,Ca,MajCtr,1,38.6,1.0,0
BA00032,,7,89,Ca,MajCtr,1,38.6,1.0,0
BA00032,,8,102,Ca,MajCtr,1,38.6,1.0,0
BA00032,,6,186,Ca,MajCtr,1,38.6,1.0,0
BA00032,,3,213,Ca,MajCtr,1,38.6,1.0,0
BA00032,,5,213,Ca,MajCtr,1,38.6,1.0,0
BA00032,,1,39,Cy,MajCtr,75,38.6,1.5,12
BA00032,,4,40,Cy,MajCtr,75,38.6,1.5,11
BA00032,,10,51,Cy,MajCtr,75,38.6,1.5,8
BA00032,,2,74,Cy,MajCtr,75,38.6,1.5,5
BA00032,10,,27,PT,MajCtr,50,38.6,1.1,51
BA00032,1,,42,PT,MajCtr,50,38.6,1.1,31
BA00032,4,,43,PT,MajCtr,50,38.6,1.1,31
BA00032,11,,71,PT,MajCtr,50,38.6,1.1,18
BA00032,9,,74,PT,MajCtr,50,38.6,1.1,17
BA00032,6,,76,PT,MajCtr,50,38.6,1.1,17
BA00032,5,,90,PT,MajCtr,50,38.6,1.1,14
BA00032,8,,91,PT,MajCtr,50,38.6,1.1,14
BA00032,3,,92,PT,MajCtr,50,38.6,1.1,13
BA00032,7,,92,PT,MajCtr,50,38.6,1.1,13
BA00032,2,,100,PT,MajCtr,50,38.6,1.1,12
BA00032,,1,124,Wa,MajCtr,100,38.6,2.0,0
BA00032,,4,127,Wa,MajCtr,100,38.6,2.0,0
BA00032,,10,164,Wa,MajCtr,100,38.6,2.0,0
BA00032,,2,242,Wa,MajCtr,100,38.6,2.0,0
BA00033,,1,17,Ca,MajCtr,1,38.6,1.0,2
BA00033,,10,17,Ca,MajCtr,1,38.6,1.0,2
BA00033,,4,17,Ca,MajCtr,1,38.6,1.0,2
BA00033,,2,31,Ca,MajCtr,1,38.6,1.0,1
BA00033,,11,62,Ca,MajCtr,1,38.6,1.0,1
BA00033,,9,92,Ca,MajCtr,1,38.6,1.0,0
BA00033,,7,93,Ca,MajCtr,1,38.6,1.0,0
BA00033,,8,106,Ca,MajCtr,1,38.6,1.0,0
BA00033,,6,190,Ca,MajCtr,1,38.6,1.0,0
BA00033,,3,217,Ca,MajCtr,1,38.6,1.0,0
BA00033,,5,217,Ca,MajCtr,1,38.6,1.0,0
BA00033,10,,41,PT,MajCtr,50,38.6,1.1,32
BA00033,4,,57,PT,MajCtr,50,38.6,1.1,23
BA00033,1,,60,PT,MajCtr,50,38.6,1.1,21
BA00033,9,,92,PT,MajCtr,50,38.6,1.1,13
BA00033,,1,153,Wa,MajCtr,100,38.6,2.0,0
BA00033,,10,153,Wa,MajCtr,100,38.6,2.0,0
BA00033,,4,156,Wa,MajCtr,100,38.6,2.0,0
BA00033,,2,260,Wa,MajCtr,100,38.6,2.0,0
BA00034,,10,12,Ca,MajCtr,1,38.6,1.0,3
BA00034,,1,17,Ca,MajCtr,1,38.6,1.0,2
BA00034,,4,18,Ca,MajCtr,1,38.6,1.0,2
BA00034,,2,30,Ca,MajCtr,1,38.6,1.0,1
BA00034,,11,65,Ca,MajCtr,1,38.6,1.0,1
BA00034,,9,83,Ca,MajCtr,1,38.6,1.0,0
